2025-11-04 16:49:49 | INFO | Starting scheduled Instagram brand post...
2025-11-04 16:49:49 | ERROR | Error fetching brands: HTTPConnectionPool(host='localhost', port=3000): Max retries exceeded with url: /api/brands (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x103f690a0>: Failed to establish a new connection: [Errno 61] Connection refused'))
2025-11-04 16:49:49 | ERROR | No brands found
2025-11-04 16:49:49 | ERROR | ❌ Scheduled Instagram post failed
2025-11-05 00:23:42 | INFO | 🔄 Daily Instagram post count reset
2025-11-05 00:23:42 | INFO | Starting scheduled Instagram brand post...
2025-11-05 00:23:42 | ERROR | Error fetching brands: HTTPConnectionPool(host='localhost', port=3000): Max retries exceeded with url: /api/brands (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x103e415e0>: Failed to establish a new connection: [Errno 61] Connection refused'))
2025-11-05 00:23:42 | ERROR | No brands found
2025-11-05 00:23:42 | ERROR | ❌ Scheduled Instagram post failed
2025-11-05 08:00:41 | INFO | Starting scheduled Instagram brand post...
2025-11-05 08:00:41 | ERROR | Error fetching brands: HTTPConnectionPool(host='localhost', port=3000): Max retries exceeded with url: /api/brands (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x105004c70>: Failed to establish a new connection: [Errno 61] Connection refused'))
2025-11-05 08:00:41 | ERROR | No brands found
2025-11-05 08:00:41 | ERROR | ❌ Scheduled Instagram post failed
